ExpID	File_Name	Env	Setup	LD_cycle	Num	ID	Nest	Source	Location	Gen	Sex	Photo	Breeding_nest	Bury	Eggs	Instar
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	15	T2042	n7945	OK	7530_7600	F2	M	L	n8403	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	16	T4247	n8081	OK	7917_7687	F2	F	L	n8423	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	17	T2702	n8009	OK	7687_7529	F2	F	H	n8398	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	18	T4255	n8081	OK	7917_7687	F2	M	H	n8398	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	19	T2638	n7997	AM	7660_7777	F2	F	H	n8396	1	0	1
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	20	T2743	n8016	OK	7530_7600	F2	M	H	n8399	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	21	T1999	n7941	OK	7528_7600	F2	F	H	n8399	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	22	T2011	n7941	OK	7528_7600	F2	M	L	n8400	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	23	T2039	n7945	OK	7530_7600	F2	F	L	n8400	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	24	T4241	n8081	OK	7917_7687	F2	F	S	n8410	1	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	25	T2825	n8018	OK	7600_7528	F2	M	S	n8410	1	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	26	T2089	n7947	WL	7565_7568	F1	M	L	n8409	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	27	T2808	n8018	OK	7600_7528	F2	M	L	n8419	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	28	T2740	n8016	OK	7530_7600	F2	M	H	n8397	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	29	T2091	n7947	WL	7565_7568	F1	M	L	n8406	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	30	T2788	n8016	OK	7530_7600	F2	M	L	n8423	0	0	0
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	31	T3641	n8044	AM	7777_7660	F2	M	H	n8396	1	0	1
Loc0304-2	Monitor20210304_0308(2)_edit	long	soil	LD_4	32	T2791	n8016	OK	7530_7600	F2	F	S	n8412	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	1	T4408	n8147	AM	7777_7777	F2	M	H	n8494	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	2	T4948	n8177	AM	7777_7777	F2	F	L	n8497	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	3	T3611	n8043	AM	7777_7660	F2	F	S	n8486	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	4	T3631	n8044	AM	7777_7660	F2	F	H	n8494	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	5	T4417	n8147	AM	7777_7777	F2	F	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	6	T3647	n8044	AM	7777_7660	F2	F	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	7	T4455	n8148	AM	7777_7777	F2	F	S	n8484	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	8	T3656	n8044	AM	7777_7660	F2	F	L	n8499	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	9	T4415	n8147	AM	7777_7777	F2	M	S	n8486	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	10	T2658	n7997	AM	7660_7777	F2	M	L	n8499	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	11	T4856	n8172	WL	7807_7949	F2	F	H	n8507	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	12	T4962	n8177	AM	7777_7777	F2	M	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	13	T4706	n8174	WL	7947_7807	F2	M	H	n8507	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	14	T4953	n8177	AM	7777_7777	F2	M	S	n8484	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	15	T4959	n8177	AM	7777_7777	F2	M	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	16	T2661	n7997	AM	7660_7777	F2	M	L	n8497	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	17	T4458	n8148	AM	7777_7777	F2	M	S	n8487	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	18	T4463	n8148	AM	7777_7777	F2	F	H				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	19	T4714	n8174	WL	7947_7807	F2	F	H	n8506	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	20	T2621	n7997	AM	7660_7777	F2	F	S	n8482	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	21	T4430	n8144	AM	7777_7660	F2	F	L	n8498	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	22	T4406	n8147	AM	7777_7777	F2	F	H	n8492	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	23	T3644	n8044	AM	7777_7660	F2	F	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	24	T3616	n8043	AM	7777_7660	F2	F	S	n8487	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	25	T4423	n8144	AM	7777_7660	F2	F	S	n8485	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	26	T4917	n8179	AM	7777_7777	F2	M	S				
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	27	T4960	n8177	AM	7777_7777	F2	M	S	n8485	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	28	T4970	n8177	AM	7777_7777	F2	M	H	n8492	1	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	29	T2653	n7997	AM	7660_7777	F2	M	L	n8498	0	0	0
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	30	T4949	n8177	AM	7777_7777	F2	M	S	n8482	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	31	T4862	n8172	WL	7807_7949	F2	M	H	n8506	1	0	1
Loc0325-1	Monitor20210325_0329(1)_edit	long	soil	LD_4	32	T4918	n8179	AM	7777_7777	F2	M	H				
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	1	T4906	n8171	WL	7952_7807	F2	F	S	n8501	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	2	T4456	n8148	AM	7777_7777	F2	F	S	n8490	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	3	T4411	n8147	AM	7777_7777	F2	F	L	n8500	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	4	T4428	n8144	AM	7777_7660	F2	M	S	n8483	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	5	T4744	n8173	WL	7950_7807	F2	F	S	n8503	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	6	T4410	n8147	AM	7777_7777	F2	F	L	n8496	0.5	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	7	T3640	n8044	AM	7777_7660	F2	F	H	n8491	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	8	T4919	n8179	AM	7777_7777	F2	F	H				
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	9	T4967	n8177	AM	7777_7777	F2	M	H				
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	10	T4974	n8177	AM	7777_7777	F2	M	H	n8491	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	11	T2615	n7997	AM	7660_7777	F2	M	S	n8490	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	12	T4905	n8171	WL	7952_7807	F2	M	S	n8503	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	13	T3661	n8044	AM	7777_7660	F2	M	L	n8496	0.5	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	14	T4449	n8148	AM	7777_7777	F2	M	L	n8500	1	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	15	T4717	n8174	WL	7947_7807	F2	M	S	n8501	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	16	T3646	n8044	AM	7777_7660	F2	F	S	n8483	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	17	T4718	n8174	WL	7947_7807	F2	F	S	n8502	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	18	T4418	n8147	AM	7777_7777	F2	F	S	n8488	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	19	T4869	n8172	WL	7807_7949	F2	F	L	n8508	0	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	20	T4865	n8172	WL	7807_7949	F2	F	H	n8505	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	21	T4446	n8144	AM	7777_7660	F2	F	H	n8493	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	22	T4930	n8179	AM	7777_7777	F2	F	L	n8495	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	23	T4908	n8171	WL	7952_7807	F2	F	S	n8504	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	24	T4457	n8148	AM	7777_7777	F2	F	S	n8489	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	25	T4966	n8177	AM	7777_7777	F2	M	H	n8493	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	26	T4765	n8173	WL	7950_7807	F2	M	L	n8508	0	0	0
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	27	T3642	n8044	AM	7777_7660	F2	M	S	n8489	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	28	T4745	n8173	WL	7950_7807	F2	M	S	n8502	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	29	T4450	n8148	AM	7777_7777	F2	M	L	n8495	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	30	T4756	n8173	WL	7950_7807	F2	M	H	n8505	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	31	T4422	n8144	AM	7777_7660	F2	M	S	n8488	1	0	1
Loc0325-2	Monitor20210325_0329(2)_edit	long	soil	LD_4	32	T4799	n8172	WL	7807_7949	F2	M	S	n8504	1	0	1
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	1	T4819	n8172	WL	7807_7949	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	2	T4946	n8177	AM	7777_7777	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	3	T5135	n8202	WL	7947_7949	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	4	T4940	n8177	AM	7777_7777	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	5	T4885	n8175	OK	7920_7917	F3	F	S				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	6	T4971	n8177	AM	7777_7777	F2	F	H				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	7	T5302	n8201	WL	7952_7949	F2	F	E				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	8	T4990	n8191	AM	7777_7777	F2	F	H				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	9	T5360	n8200	WL	7952_7950	F2	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	10	T5395	n8205	WL	7950_7947	F2	M	E				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	11	T5121	n8202	WL	7947_7949	F2	F	E				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	12	T5005	n8187	AM	7777_7777	F2	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	13	T5104	n8203	WL	7952_7947	F2	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	14	T4776	n8168	OK	7616_7687	F3	M	S				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	15	T5368	n8204	WL	7947_7950	F2	M	E				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	16	T4434	n8144	AM	7777_7660	F2	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	17	T4797	n8168	OK	7616_7687	F3	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	18	T5326	n8201	WL	7952_7949	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	19	T4944	n8177	AM	7777_7777	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	20	T4443	n8144	AM	7777_7660	F2	F	H				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	21	T4787	n8168	OK	7616_7687	F3	F	H				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	22	T4956	n8177	AM	7777_7777	F2	F	S				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	23	T5346	n8200	WL	7952_7950	F2	F	E				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	24	T4820	n8172	WL	7807_7949	F2	F	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	25	T4986	n8191	AM	7777_7777	F2	M	H				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	26	T5308	n8201	WL	7952_7949	F2	M	E				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	27	T4901	n8175	OK	7920_7917	F3	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	28	T5379	n8204	WL	7947_7950	F2	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	29	T4980	n8191	AM	7777_7777	F2	M	S				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	30	T4892	n8175	OK	7920_7917	F3	F	H				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	31	T4448	n8148	AM	7777_7777	F2	M	L				
Loc0413-1	Monitor20210413_0417(1)_edit	long	soil	LD_4	32	T5382	n8204	WL	7947_7950	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	1	T5408	n8205	WL	7950_7947	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	2	T4958	n8177	AM	7777_7777	F2	F	S				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	3	T4826	n8172	WL	7807_7949	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	4	T5344	n8200	WL	7952_7950	F2	F	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	5	T4437	n8144	AM	7777_7660	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	6	T4435	n8144	AM	7777_7660	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	7	T4780	n8168	OK	7616_7687	F3	F	S				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	8	T5120	n8202	WL	7947_7949	F2	F	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	9	T5117	n8202	WL	7947_7949	F2	M	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	10	T4999	n8187	AM	7777_7777	F2	M	S				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	11	T5327	n8201	WL	7952_7949	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	12	T5411	n8205	WL	7950_7947	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	13	T4992	n8191	AM	7777_7777	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	14	T3665	n8044	AM	7777_7660	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	15	T5062	n8203	WL	7952_7947	F2	M	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	16	T4884	n8175	OK	7920_7917	F3	M	S				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	17	T5000	n8187	AM	7777_7777	F2	F	S				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	18	T3663	n8044	AM	7777_7660	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	19	T4729	n8174	WL	7947_7807	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	20	T4935	n8177	AM	7777_7777	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	21	T5309	n8201	WL	7952_7949	F2	F	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	22	T5399	n8205	WL	7950_7947	F2	F	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	23	T5354	n8200	WL	7952_7950	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	24	T4991	n8191	AM	7777_7777	F2	F	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	25	T4969	n8177	AM	7777_7777	F2	F	H				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	26	T5367	n8204	WL	7947_7950	F2	M	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	27	T5061	n8203	WL	7952_7947	F2	M	E				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	28	T4982	n8191	AM	7777_7777	F2	M	S				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	29	T4939	n8177	AM	7777_7777	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	30	T4825	n8172	WL	7807_7949	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	31	T5321	n8201	WL	7952_7949	F2	M	L				
Loc0413-2	Monitor20210413_0417(2)_edit	long	soil	LD_4	32	T5004	n8187	AM	7777_7777	F2	M	H				
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	1	130	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	2	129	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	3	128	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	4	127	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	5	126	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	6	125	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	7	124	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	8	123	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	9	131	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	10	132	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	11	133	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	12	140	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	13	129	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	14	138	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	15	137	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	16	136	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	17	104	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	18	103	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	19	102	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	20	101	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	21	100	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	22	99	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	23	134	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	24	135	NA	MF	house	WC	F	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	25	105	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	26	112	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	27	111	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	28	110	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	29	109	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	30	108	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	31	107	NA	MF	house	WC	M	L				1
Loc0504-2	Monitor20210504_0508(2)_edit	long	soil	LD_DD_8	32	106	NA	MF	house	WC	M	L				1
